N	2gram	Tiupa_Hudo_1	TeoriaLi
1165	персонаж какова	1	1
1166	состояние иначе	1	1
1167	сливается с	1	1
1168	рыцарскую роль	1	1
1169	долга новые	1	1
1170	было является	1	1
1171	оторванности от	1	1
1172	и ясный	1	1
1173	частностей не	1	1
1174	рассказ был	1	1
1175	всего основные	1	1
1176	я-для-другого в	1	1
1177	всех и	2	1
1178	длины ритмического	1	1
1179	существующая в	1	1
1180	одним из	1	1
1181	жизнями обнаруживая	1	1
1182	самого пришвина	1	1
1183	шелухой ролевого	1	1
1184	владело им	1	1
1185	определенную кажимость	1	1
1186	мы родственные	1	1
1187	рождение или	1	1
1188	абзаца своим	1	1
1189	условии его	1	1
1190	предпосылки двоякого	1	1
1191	углом по	1	1
1192	произведений такова	1	1
1193	перерастающая в	1	1
1194	роль жена	1	1
1195	придают им	1	1
1196	действительную роль	1	1
1197	по модусу	1	1
1198	гамлета героев	1	1
1199	культуру восприятия	1	1
1200	личность чтобы	1	1
1201	что даже	1	1
1202	диаметрально противоположные	1	1
1203	реплик текста	1	1
1204	сопровождается не	1	1
1205	бальзак в	1	1
1206	принадлежит только	2	1
1207	социальными условностями	1	1
1208	способ самоактуализации	1	1
1209	преходяще обречено	1	1
1210	эстетического говорит	1	1
1211	знание по	1	1
1212	литературном тексте	1	1
1213	ее действительного	1	1
1214	рефлексия осуществимо	1	1
1215	философии искусства	1	1
1216	юмористический герой	1	1
1217	свято дорожит	1	1
1218	освоение человеком	1	1
1219	той же	1	1
1220	благополучии а	1	1
1221	идиллическом и	1	1
1222	внутреннее во	1	1
1223	не прискорбно	1	1
1224	героично само	1	1
1225	вненаходимость человека	1	1
1226	ироником в	1	1
1227	искусству как	1	1
1228	ее что-то	1	1
1229	необыкновенное в	1	1
1230	отношение как	1	1
1231	мифа прецедентная	1	1
1232	деятельностью а	1	1
1233	как целому	1	1
1234	повтору числительного	1	1
1235	самоактуализации и	1	1
1236	только рецептивной	1	1
1237	изготовляются тексты	1	1
1238	ставят перед	1	1
1239	формируется как	1	1
1240	системой хронотопов	1	1
1241	бы пришвин	1	1
1242	по произволу	1	1
1243	качестве типа	1	1
1244	трагизм комизм	1	1
1245	мнимой роли	1	1
1246	от художественного	1	1
1247	жизни по	1	1
1248	деятельность изготовления	1	1
1249	средней длиной	1	1
1250	осуществлению той	1	1
1251	несовпадения личности	1	1
1252	личностного самоопределения	1	1
1253	же как	1	1
1254	восприняли или	1	1
1255	капли склоняются	1	1
1256	и себя	1	1
1257	их поступки	1	1
1258	или героев	1	1
1259	прямого значения	1	1
1260	самоотрицания всего	1	1
1261	изображению является	1	1
1262	событийными внешними	1	1
1263	нам всегда	1	1
1264	художественности для	1	1
1265	всеволод сами	1	1
1266	озабоченный вычислением	1	1
1267	способе существования	1	1
1268	персону с	1	1
1269	русской культуре	1	1
1270	возводящие архитектонику	1	1
1271	мечтателя мирного	1	1
1272	героя оказывается	1	1
1273	синкретизма с	1	1
1274	и целостностью	1	1
1275	людьми поэтому	1	1
1276	ее оболочек	1	1
1277	эротическое отношение	1	1
1278	формулой бахтина	1	1
1279	малых сегментов	1	1
1280	миниатюре ангел	1	1
1281	любованием я	1	1
1282	как против	1	1
1283	не во	1	1
1284	только другим	1	1
1285	культурную автономию	1	1
1286	стихотворении мандельштама	1	1
1287	же добронравный	1	1
1288	нею когда	1	1
1289	существенно шире	1	1
1290	сквозь потолок	1	1
1291	форму разного	1	1
1292	расположение внешних	1	1
1293	место лишь	1	1
1294	ориентируется хотя	1	1
