N	2gram	Tiupa_Vved_1	Narrotol
4223	мне невольно	1	1
4224	или не	2	1
4225	к аномальным	1	1
4226	структурам мышления	1	1
4227	прообразом этого	1	1
4228	какой лишены	1	1
4229	мира видя	1	1
4230	благодаря нашей	1	1
4231	хотя в	1	1
4232	рефигурации читательским	1	1
4233	утрачивая интереса	1	1
4234	пространство окружающей	1	1
4235	сходятся в	1	1
4236	должно когда-либо	1	1
4237	статус излагаемых	1	1
4238	пространство события	1	1
4239	иному типу	1	1
4240	лиминальную пороговую	1	1
4241	нормы оставляя	1	1
4242	фоне общечеловеческой	1	1
4243	некоторую нарративную	1	1
4244	жизненного поведения	1	1
4245	обретения смысла	1	1
4246	благодарю событийному	1	1
4247	человека не	1	1
4248	отдыхом и	1	1
4249	уэйн бут	1	1
4250	нарративные энтимемы	1	1
4251	цельным квантом	1	1
4252	дуальной картиной	1	1
4253	который имел	1	1
4254	иметь для	1	1
4255	отца дети	1	1
4256	сатирическом мире	1	1
4257	входит только	1	1
4258	принципиально иную	1	1
4259	кумулятивному циклическому	1	1
4260	различными индивидуумами	1	1
4261	к ее	3	1
4262	не утрачивая	2	1
4263	но оно	1	1
4264	должна обратиться	1	1
4265	здесь сгущается	1	1
4266	читательским сознанием	1	1
4267	событийной цени	1	1
4268	пространственный вектор	1	1
4269	читая в	1	1
4270	молодец слушался	1	1
4271	на роль	1	1
4272	оказывается нежданной	1	1
4273	всего на	1	1
4274	манифестированный нарративным	1	1
4275	бесцельно явлением	1	1
4276	требует чтобы	1	1
4277	нам не	1	1
4278	границу между	1	1
4279	модальности если	1	1
4280	может и	1	1
4281	или технологичных	1	1
4282	не преобразуется	1	1
4283	обозначенными риторическая	1	1
4284	локуса маловероятно	1	1
4285	рассказывание не	1	1
4286	судьбы они	1	1
4287	некоторая единая	1	1
4288	функции не	1	1
4289	которая на	1	1
4290	применимо только	1	1
4291	имеется свобода	1	1
4292	свободы заблуждений	1	1
4293	или претворению	1	1
4294	удаляющих момент	1	1
4295	кадров ментального	3	1
4296	в романе	6	1
4297	диегетическим пространством	1	1
4298	имя и	1	1
4299	внешним устный	1	1
4300	параллельны не	1	1
4301	в аналогичной	1	1
4302	обычно имплицитный	1	1
4303	художественная наррация	1	1
4304	мира характеристики	1	1
4305	говорящий и	1	1
4306	всегда можем	1	1
4307	не знает	1	1
4308	и многочисленных	1	1
4309	текста вытекает	1	1
4310	только рецептивными	1	1
4311	и внутренне	1	1
4312	поры до	1	1
4313	элиминировано из	1	1
4314	подстегивающему читательский	1	1
4315	при перечитывании	1	1
4316	цельный внутри	1	1
4317	всякая семантическая	1	1
4318	время подлежит	1	1
4319	имели нарративной	1	1
4320	событие этого	1	1
4321	к [рассказываемой	1	1
4322	убирает котенка	1	1
4323	самой дуальной	1	1
4324	ряда возбуждающем	1	1
4325	же самой	1	1
4326	мир но	1	1
4327	рассказанного происшествия	1	1
4328	с xvii	1	1
4329	мир нашего	1	1
4330	характеризовал событие	1	1
4331	земли к	1	1
4332	стилистике история	1	1
4333	из базовых	1	1
4334	жизни а	1	1
4335	обобщенно-общих представлений	1	1
4336	бога тогда	1	1
4337	выявил обратившись	1	1
4338	и слушающий	1	1
4339	набокова рождество	1	1
4340	цепь кадров	1	1
4341	с эксплицитным	1	1
4342	наррация всегда	1	1
4343	реалиями или	1	1
4344	является конструктивным	1	1
4345	не что	1	1
4346	греховной нормы	1	1
4347	привыкли настраиваться	1	1
4348	характеристиками нарративного	1	1
4349	не превращается	1	1
4350	практике художественного	1	1
4351	мира все	1	1
4352	из этого	1	1
4353	всю ее	1	1
4354	диегетическим т.е	1	1
4355	единстве которое	1	1
4356	с диегетическим	1	1
4357	пространственный актантный	1	1
4358	который не	1	1
4359	некий фон	1	1
4360	дух повествования	1	1
4361	соподчинены между	1	1
4362	детективного расследования	1	1
4363	единством персонажей	1	1
4364	как коммуникативного	1	1
4365	настроенный отец	1	1
4366	время не	1	1
4367	модификация общериторического	1	1
4368	рецептивного сознаний	1	1
4369	рикёр представляет	1	1
4370	культурно значимые	1	1
4371	схему обособления	1	1
4372	мотивный комплекс	1	1
4373	также персонажей	1	1
4374	своей несоизмеримо	1	1
4375	отношении мифогенную	1	1
4376	этом между	1	1
4377	диегетическое же	1	1
4378	имеет в	1	1
4379	развязка являются	1	1
4380	рассказыванию оно	1	1
4381	трактовки интриги	1	1
4382	ситуации согласно	1	1
4383	высказывание вслед	1	1
4384	расчленяемые и	1	1
4385	с неизбежным	1	1
4386	роман потому	1	1
4387	пространства необходимо	1	1
4388	целого вокруг	1	1
4389	частности в	2	1
4390	значимость ее	1	1
4391	истории следует	1	1
4392	суждений о	1	1
4393	письма прежде	1	1
4394	утро может	1	1
4395	позиционирует своих	1	1
4396	к другим	1	1
4397	создатель интриг	1	1
4398	необходимо соотнести	1	1
4399	угодно обширное	1	1
4400	искренне недемонстративно	1	1
4401	целенаправленно совершает	1	1
4402	такого пути	1	1
4403	культурной эпохе	1	1
4404	коррелирующая с	1	1
4405	зато центральных	1	1
4406	с гербовой	1	1
4407	невозможны одно	1	1
4408	особенность диегетического	1	1
4409	находится за	1	1
4410	отцовский персонаж	1	1
4411	произойдет восстановление	1	1
4412	котятами возникает	1	1
4413	ли признать	1	1
4414	см в	1	1
4415	нарратора мы	1	1
4416	призван противостоять	1	1
4417	место хотя	1	1
4418	все диегетическое	1	1
4419	прийти в	1	1
4420	пространства в	1	1
4421	апокалипсис с	1	1
4422	мир дома	1	1
4423	преломлении в	1	1
4424	поэтому как	1	1
4425	прецедентности здесь	1	1
4426	поначалу позаботившаяся	1	1
4427	к этому	2	1
4428	тайны и	1	1
4429	тексте своего	1	1
4430	ни говорящий	1	1
4431	нашего восприятия	1	1
4432	рамках которого	1	1
4433	как содержаний	1	1
4434	во всяком	1	1
4435	действительного экстрадиегетического	1	1
4436	реплику нины	1	1
4437	история актуализируется	1	1
4438	инициации смерть	1	1
4439	нарратива никогда	1	1
4440	гораздо более	1	1
4441	зарисовка оборачивается	1	1
4442	эпизоды организовывая	1	1
4443	нанизывает эпизоды	1	1
