N	2gram	Tiupa_Vved	Narrotol
1228	установки и	1	2
1229	будто бы	3	2
1230	и текста	1	2
1231	[...] только	3	2
1232	одним из	5	2
1233	по аналогии	4	2
1234	рецептивный аспект	2	2
1235	быть только	2	2
1236	быть причислен	1	2
1237	отмежеванная от	2	2
1238	бытия то	2	2
1239	в диалогической	1	2
1240	чеховского рассказа	6	2
1241	высказывания как	3	2
1242	углубиться в	2	2
1243	цепь эпизодов	1	2
1244	очевидно что	2	2
1245	легкой руки	2	2
1246	в детскую	2	2
1247	интерес здесь	2	2
1248	у тургенева	2	2
1249	на утро	2	2
1250	человек и	1	2
1251	этом последнем	1	2
1252	в последние	1	2
1253	ясно что	2	2
1254	по рикёру	1	2
1255	также в	1	2
1256	проблематизирует событийность	1	2
1257	позиция читателя	1	2
1258	вследствие того	1	2
1259	не есть	2	2
1260	мир персонажа	1	2
1261	без которого	1	2
1262	идет по	1	2
1263	к фигуре	2	2
1264	же говорила	1	2
1265	данного общества	1	2
1266	чехова иначе	1	2
1267	при изложении	1	2
1268	и всякий	1	2
1269	долго думают	2	2
1270	наррации поскольку	1	2
1271	кадра в	2	2
1272	как повествователь	1	2
1273	в двух	1	2
1274	в сердцевине	2	2
1275	точек зрения	2	2
1276	есть своя	1	2
1277	срывало шляпы	1	2
1278	жизни то	2	2
1279	когнитивные структуры	1	2
1280	обращено к	2	2
1281	структурном уровне	1	2
1282	несобственно-прямую речь	1	2
1283	личной тайной	1	2
1284	сердцевине истории	2	2
1285	с читателем	1	2
1286	во всех	2	2
1287	войне и	2	2
1288	я себе	1	2
1289	повествователя в	1	2
1290	только от	1	2
1291	точек бифуркации	2	2
1292	смысл и	1	2
1293	категорию события	1	2
1294	выступает в	1	2
1295	мы можем	2	2
1296	лица и	1	2
1297	и развязка	2	2
1298	мы способны	1	2
1299	и пространства	1	2
1300	которых в	2	2
1301	выявить в	1	2
1302	при актуализации	1	2
1303	бы она	1	2
1304	сами по	1	2
1305	диегетическое пространство	3	2
1306	ли признать	1	2
1307	здесь она	1	2
1308	личностное я	1	2
1309	позиция нарратора	3	2
1310	неопределенного горизонта	2	2
1311	в арестантских	1	2
1312	с легкой	2	2
1313	времени но	1	2
1314	теперь уже	2	2
1315	по этой	2	2
1316	оснований для	1	2
1317	быть рассказано	1	2
1318	человека как	1	2
1319	так что	1	2
1320	можно развернуть	2	2
1321	этой причине	2	2
1322	формах косвенной	2	2
1323	как хорошо	1	2
1324	некоторый спектр	2	2
1325	эпизодов кроется	1	2
1326	нашем сознании	2	2
1327	говорила я	1	2
1328	оно и	1	2
1329	виртуальными перспективами	2	2
1330	если же	1	2
1331	его смысла	2	2
1332	одно и	1	2
1333	хотя в	2	2
1334	как рассуждал	1	2
1335	история беликова	1	2
1336	жанровой природы	1	2
1337	солнечного удара	8	2
1338	важно не	2	2
1339	мира по	1	2
1340	даже не	1	2
1341	для читателя	1	2
1342	также не	1	2
1343	сомневаться в	1	2
1344	в нее	1	2
1345	своих персонажей	2	2
1346	во взаимной	1	2
1347	единиц текста	2	2
1348	она была	2	2
1349	соотнесенность с	1	2
1350	того кто	1	2
1351	адресату рассказывания	2	2
1352	зрения нарратора	1	2
1353	не наиболее	1	2
1354	состояния и	3	2
1355	не сливаются	1	2
1356	другим потому	2	2
1357	интрига это	2	2
1358	открытыми финалами	1	2
1359	нарратора это	2	2
1360	одного сознания	1	2
1361	позицию адресата	3	2
1362	мишель фуко	4	2
1363	карнавальную пару	1	2
1364	к нарративному	1	2
1365	оно интерсубъективно	2	2
1366	могут быть	5	2
1367	совершенно чужда	1	2
1368	пространство и	2	2
1369	что может	1	2
1370	чеховской наррации	1	2
1371	в зеркале	1	2
1372	и есть	2	2
1373	в чеховских	1	2
1374	однозначной оценке	2	2
1375	без этой	1	2
1376	дама с	1	2
1377	два рассказчика	2	2
1378	внутренний мир	1	2
1379	значимость и	1	2
1380	зрительный образ	2	2
1381	в вероятностном	2	2
1382	она оказывается	1	2
1383	в мировой	1	2
1384	рассказ в	4	2
1385	шире чем	1	2
1386	в сюжете	1	2
1387	и чужого	2	2
1388	чеховской прозой	1	2
1389	с языком	2	2
1390	с героями	2	2
1391	это он	1	2
1392	одного и	1	2
1393	сливаются в	2	2
1394	опыта который	1	2
1395	об анне	1	2
1396	в единство	1	2
1397	и сами	2	2
1398	по причине	1	2
1399	любви и	2	2
1400	в диегетическом	4	2
1401	в особенности	3	2
1402	как событийности	1	2
1403	является носителем	1	2
1404	один голос	1	2
1405	но одновременно	2	2
1406	а потому	1	2
1407	доме или	1	2
1408	но после	2	2
1409	манифестировано в	1	2
1410	от сознания	2	2
1411	та же	1	2
1412	его знаком	2	2
1413	кто говорит	1	2
1414	речевой деятельности	2	2
1415	целая жизнь	1	2
1416	изложена в	1	2
1417	опирается на	1	2
1418	сами участвуем	1	2
1419	наррация в	1	2
1420	и зла	1	2
1421	детская речь	2	2
1422	модальность его	1	2
1423	если в	3	2
1424	после него	1	2
1425	несколькими социально-языковыми	2	2
1426	и солнце	1	2
1427	рассказывания отмежеванная	2	2
1428	имплицитный автор	3	2
1429	живет в	1	2
1430	событийности бытия	2	2
1431	должна быть	3	2
1432	значении этого	1	2
1433	но также	2	2
1434	нарратологического анализа	3	2
1435	другого человека	2	2
1436	соответствовало бы	1	2
1437	одному из	1	2
1438	единство нарративного	1	2
1439	чтобы стать	3	2
1440	вот как	1	2
1441	в сущности	3	2
1442	в наиболее	3	2
1443	его внутреннего	1	2
1444	из которых	1	2
1445	утратил бы	2	2
1446	это позиция	2	2
1447	вольны в	2	2
1448	конструктивная основа	1	2
1449	оно подлежит	2	2
1450	томас манн	1	2
1451	может состоять	1	2
1452	для классической	2	2
1453	это их	1	2
1454	к различным	3	2
1455	для них	3	2
1456	к читателю	2	2
1457	следует искать	2	2
1458	события однако	2	2
1459	и вновь	3	2
1460	себе не	1	2
1461	очевидным что	1	2
1462	он лишь	1	2
1463	воспринимающем сознании	2	2
1464	вероятностной картиной	5	2
1465	новейшее время	1	2
1466	повествуемым миром	2	2
1467	целой жизни	2	2
1468	необходимо должна	1	2
1469	теперь на	1	2
1470	событийности его	1	2
1471	ориентировано на	1	2
1472	все то	1	2
1473	двумя или	2	2
1474	говорящего и	1	2
