N	2gram	Tiupa_Anal	TeoriaLi
1187	замкнутости дома	1	1
1188	традиции особенно	1	1
1189	и свою	2	1
1190	картины жизни	1	1
1191	сойти с	1	1
1192	собственной ситуации	1	1
1193	одном пиррихии	1	1
1194	временной локализации	1	1
1195	местом в	1	1
1196	встреча не	1	1
1197	полюс лирического	1	1
1198	также что	1	1
1199	напишут наши	1	1
1200	вписан в	1	1
1201	ситуацию взгляда	1	1
1202	на первой	2	1
1203	стопе заключительный	1	1
1204	повторам и	1	1
1205	однако лирическая	1	1
1206	лингвистическом статусе	1	1
1207	вытесненные из	1	1
1208	но обязательно	1	1
1209	себя сами	1	1
1210	предел сказания	1	1
1211	рецептивная компетенция	1	1
1212	служить например	1	1
1213	курьезная риторика	1	1
1214	знания даже	1	1
1215	трагизмом однако	1	1
1216	толпой столичных	1	1
1217	эта контекстуальная	1	1
1218	ты драматический	1	1
1219	возникает новая	1	1
1220	поэтому повторное	1	1
1221	и туже	1	1
1222	оказываться повтор	1	1
1223	заглавие манифестирует	1	1
1224	звуков но	1	1
1225	трагических мотивов	1	1
1226	персонажей то	1	1
1227	разбираемое стихотворение	1	1
1228	и картины	1	1
1229	ревизия началась	1	1
1230	за субъективную	1	1
1231	с формой	1	1
1232	риторика сказания	2	1
1233	того кому	1	1
1234	и личной	1	1
1235	его смыслосообразным	1	1
1236	собой героику	1	1
1237	демонстративная форматированность	1	1
1238	апостолов нового	1	1
1239	стать полноценной	1	1
1240	впоследствии при	1	1
1241	разграничивавшим однако	1	1
1242	музы этой	1	1
1243	из благодаря	1	1
1244	эпизода ко	1	1
1245	забытье где	1	1
1246	случайной это	1	1
1247	слов способных	1	1
1248	его смыслопорождающая	1	1
1249	одна доминирует	1	1
1250	исторического бытия	1	1
1251	уместно именовать	1	1
1252	о грядущем	1	1
1253	поучающего и	1	1
1254	существенным образом	1	1
1255	сатирической патетичности	1	1
1256	однажды аллитерация	1	1
1257	числа универсальных	1	1
1258	идиллика нового	1	1
1259	внешней событийной	1	1
1260	вишневый сад	1	1
1261	живет в	1	1
1262	силы мировой	1	1
1263	его встреча	1	1
1264	утрата гоголевским	1	1
1265	слушателя развертыванием	1	1
1266	необходимая коммуникативная	1	1
1267	дискурсе речевой	1	1
1268	самоопределениями других	1	1
1269	эстетическим объектом	1	1
1270	самоопределения захочу	1	1
1271	модальности эстетического	1	1
1272	данности апостолов	1	1
1273	пиррихий на	1	1
1274	риторическим стратегиям	1	1
1275	ролевых отношений	1	1
1276	чем глубже	1	1
1277	на первом	2	1
1278	жизни почести	1	1
1279	обремененного ответственностью	1	1
1280	кому рассказывается	1	1
1281	а этому	1	1
1282	личности относительно	2	1
1283	его летописных	1	1
1284	высказывание характеризуется	1	1
1285	почве мифа	1	1
1286	случае мы	1	1
1287	условного героя	1	1
1288	очередного прецедента	1	1
1289	личностью и	1	1
1290	бессмертно неустранимо	1	1
1291	событиями жизни	1	1
1292	которого приходится	1	1
1293	перестают быть	1	1
1294	миропорядка непростительно	1	1
1295	выделяют именно	1	1
1296	художественности а	1	1
1297	модус взаимоотношений	1	1
1298	героика трагизм	1	1
1299	социальных диалектов	1	1
1300	и конца	1	1
1301	игорь и	1	1
1302	своим законным	1	1
1303	герой идиллических	1	1
1304	просто крылатой	1	1
1305	блока художник	1	1
1306	диссонанса раскола	1	1
1307	от сатирического	1	1
1308	качестве виртуальной	1	1
1309	преодолевая их	1	1
1310	личности тем	1	1
1311	миропорядка драматическое	1	1
1312	теперь в	1	1
1313	дело с	3	1
1314	медитации как	1	1
1315	сигнал олицетворения	1	1
1316	стихотворение не	1	1
1317	высшей тайны	1	1
1318	повторное выслушивание	1	1
1319	преображающий музу	1	1
1320	если элегическое	1	1
1321	сжимается сердце	1	1
1322	хронотопам элегический	1	1
1323	островского или	1	1
1324	психологическую опору	1	1
1325	создается эффект	1	1
1326	все рифмы	1	1
1327	ему о	1	1
1328	и воздерживаться	1	1
1329	решимостью несокрушимого	1	1
1330	стопе ударный	1	1
1331	связей с	1	1
1332	отношение слушателя	1	1
1333	таи в	1	1
1334	последующие ритмические	1	1
1335	отступая от	1	1
1336	патетикой наконец	1	1
1337	этом саморазрушении	1	1
1338	диалогической анекдот	1	1
1339	акте самоотрицания	1	1
1340	то каждая	1	1
1341	уточненная таким	1	1
1342	однозначности и	1	1
1343	напоминает сатиру	1	1
1344	стать я	1	1
1345	его за	2	1
