N	3gram	Tiupa_Hudo	Narrotol
3689	кротким мягким взглядом	1	1
3690	ни в чем	1	1
3691	собеседника мисюсь не	1	1
3692	социальная иерархия человеческих	1	1
3693	сердце сердцебиение оказывается	1	1
3694	шпиц впервые в	1	1
3695	уже сильно билось	1	1
3696	ушел из театра	1	1
3697	с этой точки	1	1
3698	самую суть проблемной	1	1
3699	и притча две	1	1
3700	ответ на жалобу	1	1
3701	притча о свершившемся	1	1
3702	отдельные особи в	1	1
3703	герой пытается выстроить	1	1
3704	залилась слезами и	1	1
3705	настоящего глубокого чувства	1	1
3706	связи к одному	1	1
3707	что было доступно	1	1
3708	с ним звуков	1	1
3709	интроспективно именно они	1	1
3710	вполне по адресу	1	1
3711	н сухих формулирует	1	1
3712	самостоятельного отношения к	1	1
3713	писатель касается каждого	1	1
3714	он творец своего	1	1
3715	лицо дмитрий дмитрии	1	1
3716	и вопреки этой	1	1
3717	встречает и провожает	1	1
3718	такого анекдота поскольку	1	1
3719	несовместимо ни с	1	1
3720	чисто внешней активностью	1	1
3721	должен обратиться к	1	1
3722	общего культуры идеологии	1	1
3723	писание письма было	1	1
3724	корову на рассвете	1	1
3725	дмитрий дмитрии гуров	1	1
3726	социально-психологической характерностью но	1	1
3727	солдат муж ефимьи	1	1
3728	чернильница при этом	1	1
3729	социальная адаптация характера	1	1
3730	свои речи у	1	1
3731	разговаривать не глядя	1	1
3732	лидой не в	1	1
3733	и нечистая сила	1	1
3734	старик со старухой	1	1
3735	ибо живой голос	1	1
3736	но с другой	1	1
3737	земца [...] сказал	1	1
3738	к жизни и	3	1
3739	в бытовой уклад	2	1
3740	не наделен личной	1	1
3741	которой умершая от	1	1
3742	о настроениях чеховских	1	1
3743	дома пахнет резедой	1	1
3744	белую шею с	1	1
3745	эти не демонстрируемые	1	1
3746	но одновременно и	2	1
3747	рассказа отношение василисы	1	1
3748	тем как это	1	1
3749	послушные воле лиды	1	1
3750	что еще не	1	1
3751	в таком чтении	1	1
3752	угадывалась личность чтобы	1	1
3753	если бы не	2	1
3754	под утро он	1	1
3755	по мнению б	1	1
3756	нередко использует абсолютно	1	1
3757	земцем в рассказчике	1	1
3758	носилась пыль срывало	1	1
3759	речи второй царица	1	1
